protocol_type,service,flag,src_bytes,dst_bytes,class,risk_score,ThreatCategory,Priority,anomaly_pred
tcp,http,SF,214,1047,normal,12.158889,Informational,P4-Low,0
tcp,http,SF,210,955,normal,8.47529,Informational,P4-Low,0
tcp,uucp,S0,0,0,anomaly,15.595686,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,47.654288,Low,P3-Medium,0
tcp,http,SF,222,613,normal,0.044685,Informational,P4-Low,0
tcp,netbios_ns,REJ,0,0,anomaly,38.586763,Low,P3-Medium,0
tcp,http,SF,246,1484,normal,6.874672,Informational,P4-Low,0
tcp,smtp,S0,0,0,anomaly,15.762308,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,13.134131,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,21.922461,Informational,P4-Low,0
tcp,smtp,SF,4018,324,normal,37.210075,Low,P3-Medium,0
tcp,auth,REJ,0,0,normal,53.345707,Medium,P2-High,1
tcp,http,SF,227,484,normal,2.708523,Informational,P4-Low,0
tcp,echo,RSTO,0,0,anomaly,44.201158,Low,P3-Medium,0
tcp,ftp_data,SF,7045,0,anomaly,25.652187,Low,P3-Medium,0
tcp,http,SF,239,775,normal,0.108745,Informational,P4-Low,0
tcp,http,SF,226,1125,normal,6.262639,Informational,P4-Low,0
tcp,http,SF,296,449,normal,9.449849,Informational,P4-Low,0
tcp,netbios_ssn,REJ,0,0,anomaly,42.936769,Low,P3-Medium,0
udp,domain_u,SF,43,73,normal,15.794206,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,45.423623,Low,P3-Medium,0
icmp,eco_i,SF,8,0,anomaly,36.887702,Low,P3-Medium,0
udp,domain_u,SF,43,132,normal,14.10063,Informational,P4-Low,0
icmp,ecr_i,SF,1032,0,anomaly,23.163166,Informational,P4-Low,0
tcp,http,SF,323,601,normal,3.941911,Informational,P4-Low,0
tcp,http,SF,338,392,normal,0.115036,Informational,P4-Low,0
tcp,klogin,S0,0,0,anomaly,13.281263,Informational,P4-Low,0
tcp,http,SF,286,915,normal,7.364084,Informational,P4-Low,0
icmp,ecr_i,SF,64,0,normal,25.970213,Low,P3-Medium,0
tcp,telnet,S0,0,0,anomaly,38.048654,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,14.426984,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,71.708726,Medium,P2-High,1
tcp,ssh,REJ,0,0,anomaly,42.481477,Low,P3-Medium,0
tcp,http,SF,209,2649,normal,5.713799,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,37.010216,Low,P3-Medium,0
tcp,smtp,SF,16711,368,normal,17.647536,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,11.754829,Informational,P4-Low,0
udp,domain_u,SF,49,115,normal,25.316835,Low,P3-Medium,0
udp,domain_u,SF,45,76,normal,23.619728,Informational,P4-Low,0
tcp,nnsp,S0,0,0,anomaly,15.828784,Informational,P4-Low,0
tcp,finger,SF,6,135,normal,20.080025,Informational,P4-Low,0
tcp,http,SF,385,361,normal,23.179612,Informational,P4-Low,0
tcp,kshell,S0,0,0,anomaly,14.510147,Informational,P4-Low,0
tcp,ftp,SF,246,772,normal,55.352919,Medium,P2-High,1
icmp,eco_i,SF,8,0,anomaly,33.696501,Low,P3-Medium,0
tcp,http,SF,312,575,normal,4.798462,Informational,P4-Low,0
tcp,ftp,SF,1498,4152,normal,71.326675,Medium,P2-High,1
tcp,private,SH,0,0,anomaly,71.45552,Medium,P2-High,1
icmp,eco_i,SF,18,0,anomaly,32.38194,Low,P3-Medium,0
udp,domain_u,SF,44,132,normal,12.55541,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,62.472269,Medium,P2-High,1
udp,domain_u,SF,42,42,normal,14.681309,Informational,P4-Low,0
udp,private,SF,28,0,anomaly,71.35985,Medium,P2-High,1
tcp,http,SF,163,1510,normal,8.708537,Informational,P4-Low,0
tcp,smtp,SF,802,327,normal,11.014418,Informational,P4-Low,0
tcp,telnet,S0,0,0,anomaly,26.834488,Low,P3-Medium,0
tcp,ftp_data,SF,245,0,normal,12.963477,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,48.009896,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,14.607693,Informational,P4-Low,0
udp,private,SF,1,0,anomaly,39.364942,Low,P3-Medium,0
tcp,login,S0,0,0,anomaly,12.332835,Informational,P4-Low,0
tcp,http,SF,249,1875,normal,0.323995,Informational,P4-Low,0
tcp,ftp_data,SF,15,0,normal,15.542082,Informational,P4-Low,0
tcp,http,SF,172,3748,normal,6.985656,Informational,P4-Low,0
tcp,http,SF,213,122,normal,0.183682,Informational,P4-Low,0
tcp,http,SF,341,1229,normal,6.155605,Informational,P4-Low,0
tcp,domain,REJ,0,0,anomaly,45.121871,Low,P3-Medium,0
tcp,private,REJ,0,0,anomaly,48.989712,Low,P3-Medium,0
tcp,ftp_data,SF,4189,0,normal,17.325475,Informational,P4-Low,0
udp,domain_u,SF,111,34,normal,50.387829,Medium,P2-High,1
tcp,finger,S0,0,0,anomaly,46.220556,Low,P3-Medium,0
tcp,uucp,S0,0,0,anomaly,16.890396,Informational,P4-Low,0
tcp,http,SF,202,1352,normal,4.419291,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,15.131353,Informational,P4-Low,0
tcp,name,S0,0,0,anomaly,13.136965,Informational,P4-Low,0
tcp,http,SF,335,580,normal,4.395377,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,20.174983,Informational,P4-Low,0
tcp,http,SF,306,574,normal,8.004033,Informational,P4-Low,0
udp,domain_u,SF,127,44,normal,32.954724,Low,P3-Medium,0
icmp,ecr_i,SF,520,0,anomaly,51.613236,Medium,P2-High,1
tcp,private,S0,0,0,anomaly,14.697424,Informational,P4-Low,0
tcp,ctf,REJ,0,0,anomaly,70.08747,Medium,P2-High,1
tcp,http,SF,222,724,normal,2.625683,Informational,P4-Low,0
udp,domain_u,SF,52,105,normal,24.476725,Informational,P4-Low,0
tcp,nntp,RSTO,0,0,anomaly,44.480584,Low,P3-Medium,0
tcp,http,REJ,0,0,normal,62.45069,Medium,P2-High,1
tcp,ftp_data,SF,5319,0,normal,14.119374,Informational,P4-Low,0
tcp,http,SF,0,180,normal,43.779097,Low,P3-Medium,0
tcp,bgp,S0,0,0,anomaly,23.183286,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,38.220768,Low,P3-Medium,0
tcp,ftp_data,SF,245,0,normal,14.912214,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,34.703111,Low,P3-Medium,0
tcp,http,SF,319,1338,normal,1.380436,Informational,P4-Low,0
tcp,http,SF,282,1828,normal,5.235428,Informational,P4-Low,0
tcp,http,SF,270,10699,normal,12.542526,Informational,P4-Low,0
tcp,http,SF,396,4037,normal,3.264638,Informational,P4-Low,0
tcp,smtp,SF,2146,332,normal,21.458235,Informational,P4-Low,0
udp,domain_u,SF,30,30,normal,10.183738,Informational,P4-Low,0
tcp,ftp,S0,0,0,anomaly,14.894895,Informational,P4-Low,0
tcp,other,REJ,0,0,anomaly,84.663869,Critical,P1-Critical,1
tcp,ftp,S0,0,0,anomaly,17.39866,Informational,P4-Low,0
tcp,http,SF,374,6410,normal,1.866851,Informational,P4-Low,0
tcp,efs,S0,0,0,anomaly,15.621704,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,14.779857,Informational,P4-Low,0
tcp,ftp_data,SF,334,0,anomaly,23.077003,Informational,P4-Low,0
tcp,http,SF,334,2488,normal,5.881341,Informational,P4-Low,0
tcp,nnsp,REJ,0,0,anomaly,42.527973,Low,P3-Medium,0
tcp,http,SF,342,453,normal,0.506527,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,15.145688,Informational,P4-Low,0
tcp,gopher,S0,0,0,anomaly,16.091604,Informational,P4-Low,0
tcp,daytime,S0,0,0,anomaly,17.918216,Informational,P4-Low,0
tcp,http,SF,244,9737,normal,3.925658,Informational,P4-Low,0
tcp,ftp_data,SF,12165,0,normal,25.903338,Low,P3-Medium,0
tcp,http,SF,273,5320,normal,1.632013,Informational,P4-Low,0
tcp,finger,S0,0,0,anomaly,28.549994,Low,P3-Medium,0
tcp,http,S0,0,0,normal,65.991793,Medium,P2-High,1
tcp,hostnames,S0,0,0,anomaly,15.336384,Informational,P4-Low,0
tcp,http,SF,235,128,normal,3.529948,Informational,P4-Low,0
tcp,ssh,S0,0,0,anomaly,20.603467,Informational,P4-Low,0
tcp,http,SF,271,732,normal,3.310937,Informational,P4-Low,0
tcp,daytime,S0,0,0,anomaly,23.090325,Informational,P4-Low,0
tcp,other,REJ,0,0,anomaly,78.280002,Critical,P1-Critical,1
tcp,private,REJ,0,0,anomaly,39.218747,Low,P3-Medium,0
udp,other,SF,146,105,normal,49.851742,Low,P3-Medium,1
tcp,smtp,SF,848,330,normal,10.447423,Informational,P4-Low,0
udp,domain_u,SF,45,133,normal,12.710427,Informational,P4-Low,0
tcp,auth,S0,0,0,anomaly,19.088846,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,12.27289,Informational,P4-Low,0
tcp,http,SF,334,382,normal,1.363898,Informational,P4-Low,0
tcp,http,S0,0,0,anomaly,35.697601,Low,P3-Medium,0
tcp,finger,RSTO,0,0,anomaly,43.310132,Low,P3-Medium,0
tcp,http,SF,54540,8314,anomaly,31.295176,Low,P3-Medium,0
tcp,smtp,SF,2931,326,normal,36.349304,Low,P3-Medium,0
tcp,private,RSTR,0,0,anomaly,59.667848,Medium,P2-High,1
tcp,http,SF,289,901,normal,3.48671,Informational,P4-Low,0
tcp,http,SF,274,2592,normal,3.293712,Informational,P4-Low,0
tcp,http,SF,217,1856,normal,1.031793,Informational,P4-Low,0
tcp,http,SF,303,2991,normal,5.846716,Informational,P4-Low,0
tcp,http,SF,205,649,normal,8.563751,Informational,P4-Low,0
tcp,http,S0,0,0,normal,39.340078,Low,P3-Medium,0
icmp,eco_i,SF,8,0,anomaly,36.854859,Low,P3-Medium,0
tcp,http,SF,227,717,normal,1.588229,Informational,P4-Low,0
tcp,http,S1,322,10220,normal,17.868956,Informational,P4-Low,0
tcp,http,SF,229,7149,normal,2.11337,Informational,P4-Low,0
tcp,uucp_path,S0,0,0,anomaly,19.253926,Informational,P4-Low,0
udp,domain_u,SF,71,44,normal,19.87624,Informational,P4-Low,0
udp,private,SF,1,0,anomaly,45.488302,Low,P3-Medium,0
icmp,eco_i,SF,8,0,anomaly,34.404175,Low,P3-Medium,0
tcp,telnet,SF,4866,72771,normal,68.442166,Medium,P2-High,1
icmp,eco_i,SF,8,0,anomaly,36.660233,Low,P3-Medium,0
tcp,http,SF,161,6684,normal,3.878934,Informational,P4-Low,0
tcp,http,S0,0,0,anomaly,14.221332,Informational,P4-Low,0
udp,domain_u,SF,45,117,normal,12.235537,Informational,P4-Low,0
tcp,efs,S0,0,0,anomaly,16.96503,Informational,P4-Low,0
tcp,http,SF,272,822,normal,4.373943,Informational,P4-Low,0
tcp,http,SF,307,1492,normal,0.629568,Informational,P4-Low,0
tcp,ftp,SF,1500,4152,normal,49.818256,Low,P3-Medium,1
tcp,http,SF,312,396,normal,0.115036,Informational,P4-Low,0
tcp,http,SF,233,275,normal,0.168024,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,16.829093,Informational,P4-Low,0
tcp,netbios_dgm,S0,0,0,anomaly,12.70876,Informational,P4-Low,0
tcp,auth,S0,0,0,anomaly,36.426717,Low,P3-Medium,0
tcp,http,SF,336,354,normal,1.102765,Informational,P4-Low,0
tcp,telnet,S0,0,0,anomaly,62.761639,Medium,P2-High,1
tcp,http,SF,335,2370,normal,2.140793,Informational,P4-Low,0
tcp,smtp,SF,1478,387,normal,21.952675,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,42.243473,Low,P3-Medium,0
tcp,telnet,S0,0,0,anomaly,17.577934,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,58.108488,Medium,P2-High,1
tcp,Z39_50,S0,0,0,anomaly,22.071212,Informational,P4-Low,0
tcp,ftp_data,SF,641,0,normal,24.09519,Informational,P4-Low,0
tcp,ldap,S0,0,0,anomaly,12.234076,Informational,P4-Low,0
tcp,auth,SF,14,37,normal,17.378011,Informational,P4-Low,0
udp,domain_u,SF,44,132,normal,16.478442,Informational,P4-Low,0
tcp,private,RSTR,0,0,anomaly,58.454877,Medium,P2-High,1
tcp,telnet,S0,0,0,anomaly,41.879629,Low,P3-Medium,0
tcp,http,SF,222,7208,normal,23.380493,Informational,P4-Low,0
icmp,ecr_i,SF,30,0,normal,19.342971,Informational,P4-Low,0
tcp,supdup,S0,0,0,anomaly,16.986982,Informational,P4-Low,0
tcp,http,SF,320,2367,normal,2.369911,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,17.936049,Informational,P4-Low,0
tcp,http,SF,295,1408,normal,2.17565,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,13.920125,Informational,P4-Low,0
tcp,http,SF,260,7334,normal,3.205014,Informational,P4-Low,0
udp,domain_u,SF,44,73,normal,26.645925,Low,P3-Medium,0
tcp,discard,RSTO,0,0,anomaly,45.433049,Low,P3-Medium,0
tcp,ftp_data,SF,748,0,normal,26.505197,Low,P3-Medium,0
udp,private,SF,207,0,anomaly,24.179999,Informational,P4-Low,0
tcp,http,SF,253,1721,normal,2.298316,Informational,P4-Low,0
tcp,ssh,S0,0,0,anomaly,13.496911,Informational,P4-Low,0
tcp,bgp,S0,0,0,anomaly,21.440587,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,39.43431,Low,P3-Medium,0
tcp,ftp_data,S0,0,0,anomaly,19.684109,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,75.095885,Critical,P1-Critical,1
icmp,ecr_i,SF,1032,0,anomaly,52.859011,Medium,P2-High,1
tcp,private,S0,0,0,anomaly,24.865888,Informational,P4-Low,0
udp,domain_u,SF,46,46,normal,14.414514,Informational,P4-Low,0
udp,domain_u,SF,44,44,normal,12.739996,Informational,P4-Low,0
tcp,http,SF,189,9345,normal,13.906257,Informational,P4-Low,0
tcp,http,SF,160,10210,normal,7.597315,Informational,P4-Low,0
tcp,IRC,S1,37681,40396,normal,68.892572,Medium,P2-High,1
tcp,smtp,SF,1162,333,normal,14.903135,Informational,P4-Low,0
tcp,http,SF,323,343,normal,2.948919,Informational,P4-Low,0
tcp,auth,SF,10,36,normal,41.790846,Low,P3-Medium,0
tcp,ftp_data,SF,12,0,normal,15.041859,Informational,P4-Low,0
tcp,uucp,S0,0,0,anomaly,36.645722,Low,P3-Medium,0
udp,domain_u,SF,75,43,normal,21.079777,Informational,P4-Low,0
tcp,http,SF,306,309,normal,0.653041,Informational,P4-Low,0
udp,private,SF,28,0,anomaly,33.99353,Low,P3-Medium,0
tcp,http,SF,325,856,normal,1.226101,Informational,P4-Low,0
icmp,ecr_i,SF,520,0,anomaly,49.709164,Low,P3-Medium,1
tcp,discard,S0,0,0,anomaly,19.931531,Informational,P4-Low,0
tcp,http,SF,176,925,normal,4.460417,Informational,P4-Low,0
tcp,ftp_data,SF,1342,0,normal,11.521518,Informational,P4-Low,0
tcp,http,SF,248,12635,normal,5.993796,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,26.476723,Low,P3-Medium,0
tcp,private,RSTR,0,0,anomaly,62.789306,Medium,P2-High,1
tcp,auth,S0,0,0,anomaly,20.875202,Informational,P4-Low,0
tcp,http,SF,218,281,normal,8.6222,Informational,P4-Low,0
tcp,ctf,S0,0,0,anomaly,23.887245,Informational,P4-Low,0
tcp,vmnet,S0,0,0,anomaly,16.071924,Informational,P4-Low,0
tcp,http,SF,263,5264,normal,3.041428,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,14.706666,Informational,P4-Low,0
tcp,auth,S0,0,0,anomaly,21.894469,Informational,P4-Low,0
tcp,login,S0,0,0,anomaly,15.333031,Informational,P4-Low,0
udp,domain_u,SF,42,125,normal,12.622261,Informational,P4-Low,0
tcp,http,SF,244,402,normal,0.103928,Informational,P4-Low,0
tcp,http,SF,243,281,normal,2.564401,Informational,P4-Low,0
tcp,http,SF,291,574,normal,0.119853,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,40.347982,Low,P3-Medium,0
tcp,smtp,SF,932,327,normal,18.623731,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,36.865446,Low,P3-Medium,0
tcp,http,SF,259,459,normal,8.975416,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,57.840216,Medium,P2-High,1
tcp,http,SF,374,1861,normal,25.395324,Low,P3-Medium,0
tcp,ctf,S0,0,0,anomaly,28.249022,Low,P3-Medium,0
tcp,http,SF,277,13083,normal,6.889858,Informational,P4-Low,0
tcp,auth,S0,0,0,anomaly,26.480412,Low,P3-Medium,0
tcp,systat,S0,0,0,anomaly,22.220337,Informational,P4-Low,0
tcp,other,REJ,0,0,anomaly,78.332968,Critical,P1-Critical,1
tcp,finger,SF,9,0,normal,23.050439,Informational,P4-Low,0
udp,domain_u,SF,44,131,normal,11.988159,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,14.87016,Informational,P4-Low,0
tcp,http,SF,348,14642,normal,6.751858,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,12.449042,Informational,P4-Low,0
udp,domain_u,SF,45,45,normal,15.473345,Informational,P4-Low,0
tcp,rje,S0,0,0,anomaly,15.548716,Informational,P4-Low,0
tcp,other,REJ,0,0,anomaly,73.845564,Medium,P2-High,1
tcp,private,REJ,0,0,anomaly,72.740843,Medium,P2-High,1
tcp,http,SF,293,2530,normal,1.301355,Informational,P4-Low,0
tcp,http,REJ,0,0,normal,64.042544,Medium,P2-High,1
tcp,http,SF,261,392,normal,2.615656,Informational,P4-Low,0
tcp,http,SF,164,4105,normal,29.600766,Low,P3-Medium,0
tcp,ftp_data,SF,16115,0,normal,23.569608,Informational,P4-Low,0
tcp,systat,S0,0,0,anomaly,19.520281,Informational,P4-Low,0
udp,domain_u,SF,43,74,normal,17.267603,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,61.235591,Medium,P2-High,1
tcp,nnsp,S0,0,0,anomaly,11.935584,Informational,P4-Low,0
tcp,telnet,SF,101,4427,normal,26.50175,Low,P3-Medium,0
tcp,http,SF,294,2472,normal,5.693535,Informational,P4-Low,0
tcp,http_443,S0,0,0,anomaly,20.265712,Informational,P4-Low,0
tcp,http,SF,199,601,normal,5.423995,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,17.252107,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,21.479433,Informational,P4-Low,0
tcp,domain,S0,0,0,anomaly,17.704694,Informational,P4-Low,0
tcp,http,S0,0,0,anomaly,15.310982,Informational,P4-Low,0
udp,domain_u,SF,111,44,normal,16.078293,Informational,P4-Low,0
tcp,ctf,S0,0,0,anomaly,19.938319,Informational,P4-Low,0
tcp,http,SF,346,215,normal,1.223478,Informational,P4-Low,0
tcp,http,SF,202,1320,normal,4.351034,Informational,P4-Low,0
tcp,netstat,S0,0,0,anomaly,16.799981,Informational,P4-Low,0
tcp,ftp,S0,0,0,anomaly,22.051797,Informational,P4-Low,0
tcp,http,SF,229,306,normal,4.666659,Informational,P4-Low,0
tcp,http,SF,343,5121,normal,4.08142,Informational,P4-Low,0
tcp,telnet,S0,0,0,anomaly,13.183927,Informational,P4-Low,0
tcp,private,RSTR,1,0,anomaly,69.212999,Medium,P2-High,1
tcp,private,S0,0,0,anomaly,54.202283,Medium,P2-High,1
tcp,uucp_path,S0,0,0,anomaly,15.224772,Informational,P4-Low,0
udp,domain_u,SF,44,67,normal,14.751296,Informational,P4-Low,0
tcp,ftp_data,SF,7045,0,anomaly,35.261884,Low,P3-Medium,0
tcp,time,S0,0,0,anomaly,15.071433,Informational,P4-Low,0
tcp,smtp,SF,1101,331,normal,11.445044,Informational,P4-Low,0
tcp,http,SF,289,174,normal,4.549375,Informational,P4-Low,0
tcp,klogin,S0,0,0,anomaly,12.986948,Informational,P4-Low,0
tcp,http,SF,249,1092,normal,0.044685,Informational,P4-Low,0
tcp,private,RSTR,1,0,anomaly,70.022072,Medium,P2-High,1
tcp,http,SF,329,2189,normal,6.914693,Informational,P4-Low,0
tcp,http,SF,280,5592,normal,2.671866,Informational,P4-Low,0
tcp,courier,S0,0,0,anomaly,17.058701,Informational,P4-Low,0
tcp,http,SF,181,14276,normal,6.172217,Informational,P4-Low,0
udp,domain_u,SF,44,132,normal,20.095346,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,36.95454,Low,P3-Medium,0
udp,domain_u,SF,43,43,normal,19.073708,Informational,P4-Low,0
tcp,Z39_50,S0,0,0,anomaly,25.302968,Low,P3-Medium,0
tcp,http,SF,231,417,normal,8.691214,Informational,P4-Low,0
udp,private,SF,105,0,normal,16.592188,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,62.423892,Medium,P2-High,1
tcp,smtp,SF,1143,329,normal,11.422556,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,68.17313,Medium,P2-High,1
tcp,http,SF,233,2239,normal,11.504778,Informational,P4-Low,0
icmp,ecr_i,SF,1032,0,anomaly,42.063194,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,14.831037,Informational,P4-Low,0
tcp,http,SF,328,1912,normal,1.692739,Informational,P4-Low,0
tcp,ctf,S0,0,0,anomaly,19.471858,Informational,P4-Low,0
tcp,ftp,SF,1250,2451,anomaly,43.386023,Low,P3-Medium,0
udp,domain_u,SF,45,136,normal,11.990844,Informational,P4-Low,0
tcp,csnet_ns,S0,0,0,anomaly,18.060139,Informational,P4-Low,0
udp,domain_u,SF,44,132,normal,11.328464,Informational,P4-Low,0
tcp,efs,S0,0,0,anomaly,15.140553,Informational,P4-Low,0
tcp,http,SF,273,4834,normal,18.266282,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,39.684445,Low,P3-Medium,0
tcp,http,SF,191,1392,normal,20.214687,Informational,P4-Low,0
tcp,private,REJ,0,0,anomaly,46.567282,Low,P3-Medium,0
tcp,courier,REJ,0,0,anomaly,43.165873,Low,P3-Medium,0
tcp,http,SF,308,1924,normal,3.102053,Informational,P4-Low,0
tcp,ftp_data,SF,203,0,normal,14.264981,Informational,P4-Low,0
tcp,http,SF,228,4781,normal,1.292804,Informational,P4-Low,0
tcp,telnet,S0,0,0,anomaly,24.6391,Informational,P4-Low,0
tcp,http,SF,166,24084,normal,17.687334,Informational,P4-Low,0
tcp,http,SF,263,3253,normal,28.159607,Low,P3-Medium,0
tcp,http,SF,224,5024,normal,8.410296,Informational,P4-Low,0
tcp,http,SF,330,350,normal,1.091514,Informational,P4-Low,0
tcp,time,SF,0,4,normal,28.127483,Low,P3-Medium,0
udp,private,SF,28,0,anomaly,55.105346,Medium,P2-High,1
icmp,eco_i,SF,8,0,anomaly,37.208839,Low,P3-Medium,0
tcp,http,SF,368,2751,normal,33.708976,Low,P3-Medium,0
tcp,ftp_data,SF,192,0,normal,22.900241,Informational,P4-Low,0
tcp,smtp,SF,2277,328,normal,11.012652,Informational,P4-Low,0
tcp,sunrpc,S0,0,0,anomaly,15.181388,Informational,P4-Low,0
tcp,http,SF,147,3253,normal,6.05081,Informational,P4-Low,0
tcp,http,SF,302,2039,normal,5.088354,Informational,P4-Low,0
udp,private,SF,28,0,anomaly,34.017713,Low,P3-Medium,0
tcp,smtp,SF,651,480,normal,23.755575,Informational,P4-Low,0
tcp,smtp,SF,4071,332,normal,8.802314,Informational,P4-Low,0
tcp,http,SF,218,13294,normal,17.3347,Informational,P4-Low,0
tcp,uucp,RSTO,0,0,anomaly,43.591067,Low,P3-Medium,0
tcp,gopher,S0,0,0,anomaly,14.579026,Informational,P4-Low,0
tcp,finger,S0,0,0,anomaly,29.157749,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,12.28277,Informational,P4-Low,0
tcp,http,SF,187,1330,normal,9.127828,Informational,P4-Low,0
tcp,time,S0,0,0,anomaly,15.597099,Informational,P4-Low,0
udp,domain_u,SF,43,69,normal,12.141076,Informational,P4-Low,0
tcp,smtp,SF,1701,328,normal,25.102689,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,17.288941,Informational,P4-Low,0
udp,domain_u,SF,44,44,normal,42.179806,Low,P3-Medium,0
tcp,http,SF,228,294,normal,4.260139,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,37.821974,Low,P3-Medium,0
tcp,http,SF,206,771,normal,1.550258,Informational,P4-Low,0
udp,domain_u,SF,44,73,normal,17.294143,Informational,P4-Low,0
udp,domain_u,SF,45,139,normal,20.784026,Informational,P4-Low,0
tcp,smtp,SF,60814,387,normal,56.225174,Medium,P2-High,1
tcp,http,SF,216,16904,normal,8.898193,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,11.962172,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,46.081939,Low,P3-Medium,0
tcp,hostnames,S0,0,0,anomaly,22.591591,Informational,P4-Low,0
tcp,iso_tsap,S0,0,0,anomaly,20.923811,Informational,P4-Low,0
tcp,http,SF,344,3123,normal,1.927137,Informational,P4-Low,0
tcp,http,SF,54540,8314,anomaly,37.241513,Low,P3-Medium,0
tcp,http,SF,257,2616,normal,1.860351,Informational,P4-Low,0
tcp,other,RSTR,0,0,anomaly,57.749265,Medium,P2-High,1
tcp,http,SF,197,7712,normal,3.609451,Informational,P4-Low,0
tcp,http,SF,328,10613,normal,6.39596,Informational,P4-Low,0
icmp,eco_i,SF,8,0,anomaly,33.516742,Low,P3-Medium,0
tcp,http,SF,295,955,normal,0.150375,Informational,P4-Low,0
tcp,Z39_50,S0,0,0,anomaly,23.328707,Informational,P4-Low,0
tcp,http,SF,282,362,normal,1.486678,Informational,P4-Low,0
tcp,other,RSTR,1,0,anomaly,65.497032,Medium,P2-High,1
udp,domain_u,SF,44,133,normal,13.602249,Informational,P4-Low,0
tcp,ftp,SF,225,756,normal,30.44233,Low,P3-Medium,0
tcp,http_443,REJ,0,0,anomaly,41.075287,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,25.188813,Low,P3-Medium,0
tcp,private,S0,0,0,anomaly,27.357049,Low,P3-Medium,0
tcp,http,SF,191,24802,normal,8.86307,Informational,P4-Low,0
tcp,http,SF,164,19950,normal,7.556699,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,10.876862,Informational,P4-Low,0
udp,other,SF,145,105,normal,32.435539,Low,P3-Medium,0
tcp,private,RSTR,0,0,anomaly,59.55845,Medium,P2-High,1
tcp,ftp,SF,1487,4152,normal,56.742336,Medium,P2-High,1
tcp,other,REJ,0,0,anomaly,81.298401,Critical,P1-Critical,1
tcp,http,SF,245,299,normal,0.168024,Informational,P4-Low,0
tcp,private,S0,0,0,anomaly,13.234194,Informational,P4-Low,0
tcp,http,SF,325,5888,normal,4.380765,Informational,P4-Low,0
udp,domain_u,SF,42,42,normal,14.424069,Informational,P4-Low,0
tcp,http,SF,265,260,normal,1.354651,Informational,P4-Low,0
tcp,http,SF,342,1555,normal,6.304413,Informational,P4-Low,0
tcp,ftp_data,SF,22,0,normal,23.750485,Informational,P4-Low,0
tcp,http,SF,280,24293,normal,8.218609,Informational,P4-Low,0
tcp,ldap,REJ,0,0,anomaly,42.255913,Low,P3-Medium,0
tcp,http,SF,217,1786,normal,2.616352,Informational,P4-Low,0
